ID,NAME,PRICE,MAIN_IMG_URL,DESC_IMG_URL,INGREDIENTS,MAIN_CATEGORY_CODE,SUB_CATEGORY_CODE,ANIMAL_TYPE_CODE,PROTEIN_CODE
461,테라카니스 클래식 토끼와 애호박 200g,9000,https://heendy-feed.s3.amazonaws.com/product_65683f645c74a51a2b53c33a8d640d0f66b322f13f532df591328d376a3c8f0a.png,https://heendy-feed.s3.amazonaws.com/product_f2ea68846d0cbfe1a487fbf535e7903ba5ba8d90c3306b0ddbe9eebdcb46bdc7.png,"토끼살코기, 칠면조간, 토마토, 애호박, 호박, 샐러리, 아마란스, 수수, 아마인유, 달걀껍데기가루, 맥주효모, 냉이, 부추, 아마씨, 규조토, 천일염, 해초, 화분",FD,43,DOG,P09
462,[습식 랜덤 증정]힐스 강아지 어덜트 11+ 스몰포 2kg,44000,https://heendy-feed.s3.amazonaws.com/product_5b415e952731afc17e79df10ccbf426ffff9bacfa2c599b89e546638b3593aa2.png,https://heendy-feed.s3.amazonaws.com/product_93a1eff56957281bd40938479c3b8cbe6266b1348bc8b43b830ad53dc9fab4df.png,"건조닭고기, 보리, 쌀, 밀, 수수, 현미, 대두박, 건조사탕무박, 계유, 천연향료(닭간), 대두유, 옥수수클루텐박, 어유, 젖산, 아마씨, 천연향료(돼지간), 염화칼륨, DL-메티오닌, 탄산칼슘, 정제소금, 비타민제(비타민E, 비타민C), 염화콜린, 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, D-토코페롤(혼합형), L-카르니틴, 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 녹차",FD,43,DOG,P04
463,더텐 소프트사료 비프&조인트케어 3kg,39200,https://heendy-feed.s3.amazonaws.com/product_0558e3f1c975b54ccadce74bd7d263955d842606375ad3d9e39a94598996188c.png,https://heendy-feed.s3.amazonaws.com/product_78a3d97b5e54cc460e6838c1a1a9b18106cb4a7fcbad516b98bfd4dde532e4b6.png,"소고기, 닭고기, 쌀, 보리, 감자, 난황, 시금치, 혼합곡물(찰흑미, 발아현미, 흑미, 찰기장, 밀쌀), 단호박, 식물성단백질, 식물성글리세린, 프락토올리고당, 소르빈살칼륨, 글루코사민, 콘트로이친, 초록잎홍합, 보스웰리아, 유카추출물, 브로컬리, 해조칼슘, 인산칼슘, 비타민D, MSM",FD,43,DOG,P01
464,하이독 Steak House 세트 (소고기+양고기+캥거루스테이크),43000,https://heendy-feed.s3.amazonaws.com/product_e531e9da07ec84c9aa80a63a254eb6456a6027266b3e5585528fccf5dd6724dc.png,https://heendy-feed.s3.amazonaws.com/product_ab49ebe5877d2175e6bd9a7d1820426ddc4b3327b2e171529c8e88293c0598b5.png,,FD,43,DOG,P04
465,하이독 Steak House 세트 (소고기+양고기+캥거루스테이크),43000,https://heendy-feed.s3.amazonaws.com/product_e531e9da07ec84c9aa80a63a254eb6456a6027266b3e5585528fccf5dd6724dc.png,https://heendy-feed.s3.amazonaws.com/product_ab49ebe5877d2175e6bd9a7d1820426ddc4b3327b2e171529c8e88293c0598b5.png,,FD,43,DOG,P05
466,오픈팜 동결건조 치킨 383g,65000,https://heendy-feed.s3.amazonaws.com/product_e547eb9c980b9acdc1690e788c8df9f0bd111f11d4ec75461b5645995de16805.png,https://heendy-feed.s3.amazonaws.com/product_31a3bb91bf7db972eda5c1677e6645e2f40648dcb984e443177ed1332f8522f0.png,"닭고기, 닭간, 닭목, 유기농 버터넛 스쿼시, 유기농 당근, 유기농 크랜베리, 유기농 블루베리, 몬모릴로나이트 클레이, 코코넛 오일, 염화칼륨, 소금, 염화콜린, 말린 치커리 뿌리, 비타민(비타민E보충제, 비타민A보충제, 니아신보충제, 판토텐산, 리보플라빈보충제, 비타민D3보충제, 티아민모노나이트레이트, 비타민B12보충제, 피리독신 염산염, 엽산), 유기농 시금치, 유기농 사과식초, 유기농 케일, 미네랄(아연 단백질, 철 단백질, 구리 단백질, 망간단백질, 셀레늄 효모, 요오드산칼슘), 연어오일, 건조다시마, 혼합 토코페롤(방부제), 황산마그네슘, 유기농 호박씨, 유기농 해바라기씨, 계피, 강황, 로즈마리 추출물",FD,43,DOG,P04
467,[습식 랜덤 증정]힐스 강아지 어덜트 라이트 스몰바이트 6.8kg,97000,https://heendy-feed.s3.amazonaws.com/product_b8e7b74c36cf5a52208c7dc2c9061cc4fa9cb3cf01d4db20417c52b2d68b694e.png,https://heendy-feed.s3.amazonaws.com/product_26ea03f805e067e0ba936c32fa8a1080556a7c6bf37cd2a9f9d9b038ecb95858.png,"건조계육, 완두식이섬유, 통밀, 통수수, 옥수수글루텐박, 보리, 통옥수수, 분말셀룰로오스, 닭간향료, 건조사탕무박, 대두유, 젖산, 아마씨, 염화칼륨, 돼지지방, 요오드첨가식염, L-라이신, 염화콜린, 비타민제(비타민E보충제, 비타민A보충제), 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, L-카르니틴, 혼합토코페롤, 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 녹색완두콩",FD,43,DOG,P04
468,하이독 케어브이 라이트 루아틴(눈) 500g,26500,https://heendy-feed.s3.amazonaws.com/product_d9023133bd89c2d7de9c351ca741fba06763e562300dc5119f88a0c2c817c074.png,https://heendy-feed.s3.amazonaws.com/product_b19beb1add61a0eb571451ed483a077e33ec94b3786a7949be58360d28524d59.png,,FD,43,DOG,
469,[ODDPET] 비코펫츠 사료 와일드보어 멧돼지 2kg,42000,https://heendy-feed.s3.amazonaws.com/product_6a7cfcc2151fa7e0717a1e86e72c488ed3dbddc2384d6abe63e6e17dc3b35252.png,https://heendy-feed.s3.amazonaws.com/product_5dfaabdcd589ed9690512619f8bef05c1ebea1e397e48ca34652be7421a4e689.png,,FD,43,DOG,P09
470,테라카니스 클래식 연어와 수수 400g,13500,https://heendy-feed.s3.amazonaws.com/product_fb9f505531d2db47453e4e8f9eca091b81a6410817eb7688ca962722f7c79630.png,https://heendy-feed.s3.amazonaws.com/product_1ac6d1e7bae82227ce479831f22c7a2de9534d393515ee4fcc35c1dbd83bef2e.png,,FD,43,DOG,P09
